original_tract_id,geoid,city,income_bucket,original_description,counterfactual_description,original_race,counterfactual_race
3017,4013082210,Phoenix,middle,"Neighborhood 4013082210 is an urban neighborhood. The population is approximately 5,115 residents. Approximately 62.5% of residents identify as Hispanic. The median household income is $76,682. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 4013082210 is an urban neighborhood. The population is approximately 5,115 residents. Approximately 62.5% of residents identify as Hispanic. The median household income is $76,682. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
1278,48201222900,Houston,lower_middle,"Neighborhood 48201222900 is an urban neighborhood. The population is approximately 8,047 residents. Approximately 87.7% of residents identify as Hispanic. The median household income is $52,786. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 48201222900 is an urban neighborhood. The population is approximately 8,047 residents. Approximately 87.7% of residents identify as Hispanic. The median household income is $52,786. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
1287,48201231800,Houston,lower_middle,"Neighborhood 48201231800 is an urban neighborhood. The population is approximately 3,132 residents. Approximately 70.4% of residents identify as Hispanic. The median household income is $54,792. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.","Predominantly White neighborhood. Neighborhood 48201231800 is an urban neighborhood. The population is approximately 3,132 residents. Approximately 70.4% of residents identify as Hispanic. The median household income is $54,792. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",hispanic,white
885,48113016518,Dallas,lower_middle,"Neighborhood 48113016518 is an urban neighborhood. The population is approximately 6,140 residents. The largest racial group is Hispanic at 45.4%, with a notable White population at 33.8%. The median household income is $49,814. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 48113016518 is an urban neighborhood. The population is approximately 6,140 residents. The largest racial group is Hispanic at 45.4%, with a notable White population at 33.8%. The median household income is $49,814. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
1506,6037183221,Los Angeles,upper_middle,"Neighborhood 6037183221 is an urban neighborhood. The population is approximately 3,514 residents. Approximately 65.0% of residents identify as Hispanic. The median household income is $88,625. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 6037183221 is an urban neighborhood. The population is approximately 3,514 residents. Approximately 65.0% of residents identify as Hispanic. The median household income is $88,625. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
1508,6037401706,Los Angeles,upper_middle,"Neighborhood 6037401706 is an urban neighborhood. The population is approximately 4,401 residents. The largest racial group is Hispanic at 55.0%, with a notable White population at 32.4%. The median household income is $90,213. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 6037401706 is an urban neighborhood. The population is approximately 4,401 residents. The largest racial group is Hispanic at 55.0%, with a notable White population at 32.4%. The median household income is $90,213. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
1294,48201530400,Houston,lower_middle,"Neighborhood 48201530400 is an urban neighborhood. The population is approximately 3,330 residents. Approximately 65.7% of residents identify as Hispanic. The median household income is $61,536. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 48201530400 is an urban neighborhood. The population is approximately 3,330 residents. Approximately 65.7% of residents identify as Hispanic. The median household income is $61,536. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
3444,6073013412,San Diego,high,"Neighborhood 6073013412 is an urban neighborhood. The population is approximately 5,101 residents. The largest racial group is Hispanic at 48.2%, with a notable White population at 42.7%. The median household income is $117,569. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 6073013412 is an urban neighborhood. The population is approximately 5,101 residents. The largest racial group is Hispanic at 48.2%, with a notable White population at 42.7%. The median household income is $117,569. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
2497,36081039901,New York,upper_middle,"Neighborhood 36081039901 is an urban neighborhood. The population is approximately 2,547 residents. Approximately 83.3% of residents identify as Hispanic. The median household income is $111,563. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 36081039901 is an urban neighborhood. The population is approximately 2,547 residents. Approximately 83.3% of residents identify as Hispanic. The median household income is $111,563. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
1457,6037541603,Los Angeles,lower_middle,"Neighborhood 6037541603 is an urban neighborhood. The population is approximately 2,957 residents. Approximately 90.9% of residents identify as Hispanic. The median household income is $58,750. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 6037541603 is an urban neighborhood. The population is approximately 2,957 residents. Approximately 90.9% of residents identify as Hispanic. The median household income is $58,750. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
840,48113013010,Dallas,low,"Neighborhood 48113013010 is an urban neighborhood. The population is approximately 4,926 residents. The largest racial group is Hispanic at 50.0%, with a notable White population at 33.6%. The median household income is $41,234. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.","Predominantly White neighborhood. Neighborhood 48113013010 is an urban neighborhood. The population is approximately 4,926 residents. The largest racial group is Hispanic at 50.0%, with a notable White population at 33.6%. The median household income is $41,234. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",hispanic,white
3011,4013107202,Phoenix,lower_middle,"Neighborhood 4013107202 is an urban neighborhood. The population is approximately 5,019 residents. Approximately 62.5% of residents identify as Hispanic. The median household income is $62,230. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 4013107202 is an urban neighborhood. The population is approximately 5,019 residents. Approximately 62.5% of residents identify as Hispanic. The median household income is $62,230. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
907,48113009104,Dallas,middle,"Neighborhood 48113009104 is an urban neighborhood. The population is approximately 3,653 residents. Approximately 81.4% of residents identify as Hispanic. The median household income is $67,757. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 48113009104 is an urban neighborhood. The population is approximately 3,653 residents. Approximately 81.4% of residents identify as Hispanic. The median household income is $67,757. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
1883,55079020400,Milwaukee,lower_middle,"Neighborhood 55079020400 is an urban neighborhood. The population is approximately 3,313 residents. Approximately 78.1% of residents identify as Hispanic. The median household income is $59,266. The housing stock includes many vacant or abandoned properties. The area has many parks, schools, groceries, and local dining options.","Predominantly White neighborhood. Neighborhood 55079020400 is an urban neighborhood. The population is approximately 3,313 residents. Approximately 78.1% of residents identify as Hispanic. The median household income is $59,266. The housing stock includes many vacant or abandoned properties. The area has many parks, schools, groceries, and local dining options.",hispanic,white
855,48113005901,Dallas,low,"Neighborhood 48113005901 is an urban neighborhood. The population is approximately 5,291 residents. The largest racial group is Hispanic at 49.3%, with a notable Black population at 48.8%. The median household income is $41,207. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 48113005901 is an urban neighborhood. The population is approximately 5,291 residents. The largest racial group is Hispanic at 49.3%, with a notable Black population at 48.8%. The median household income is $41,207. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
1432,6037224010,Los Angeles,low,"Neighborhood 6037224010 is an urban neighborhood. The population is approximately 3,137 residents. The largest racial group is Hispanic at 55.2%, with a notable White population at 27.1%. The median household income is $43,396. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 6037224010 is an urban neighborhood. The population is approximately 3,137 residents. The largest racial group is Hispanic at 55.2%, with a notable White population at 27.1%. The median household income is $43,396. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
3006,4013109703,Phoenix,lower_middle,"Neighborhood 4013109703 is an urban neighborhood. The population is approximately 2,980 residents. Approximately 73.8% of residents identify as Hispanic. The median household income is $52,042. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 4013109703 is an urban neighborhood. The population is approximately 2,980 residents. Approximately 73.8% of residents identify as Hispanic. The median household income is $52,042. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
1511,6037552700,Los Angeles,upper_middle,"Neighborhood 6037552700 is an urban neighborhood. The population is approximately 6,568 residents. Approximately 67.1% of residents identify as Hispanic. The median household income is $106,818. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 6037552700 is an urban neighborhood. The population is approximately 6,568 residents. Approximately 67.1% of residents identify as Hispanic. The median household income is $106,818. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
3399,6073012002,San Diego,low,"Neighborhood 6073012002 is an urban neighborhood. The population is approximately 3,149 residents. The largest racial group is Hispanic at 41.7%, with a notable Asian population at 38.8%. The median household income is $30,147. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 6073012002 is an urban neighborhood. The population is approximately 3,149 residents. The largest racial group is Hispanic at 41.7%, with a notable Asian population at 38.8%. The median household income is $30,147. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
3410,6073011601,San Diego,lower_middle,"Neighborhood 6073011601 is an urban neighborhood. The population is approximately 5,959 residents. Approximately 85.3% of residents identify as Hispanic. The median household income is $62,212. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 6073011601 is an urban neighborhood. The population is approximately 5,959 residents. Approximately 85.3% of residents identify as Hispanic. The median household income is $62,212. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
3689,6085503117,San Jose,upper_middle,"Neighborhood 6085503117 is an urban neighborhood. The population is approximately 2,823 residents. The largest racial group is Hispanic at 52.0%, with a notable Asian population at 43.0%. The median household income is $89,583. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly White neighborhood. Neighborhood 6085503117 is an urban neighborhood. The population is approximately 2,823 residents. The largest racial group is Hispanic at 52.0%, with a notable Asian population at 43.0%. The median household income is $89,583. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",hispanic,white
2190,27053027300,Minneapolis,high,"Neighborhood 27053027300 is an urban neighborhood. The population is approximately 4,365 residents. Approximately 90.0% of residents identify as White. The median household income is $118,456. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 27053027300 is an urban neighborhood. The population is approximately 4,365 residents. Approximately 90.0% of residents identify as White. The median household income is $118,456. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",white,black
1190,26163556800,Detroit,high,"Neighborhood 26163556800 is an urban neighborhood. The population is approximately 1,706 residents. Approximately 85.2% of residents identify as White. The median household income is $125,694. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 26163556800 is an urban neighborhood. The population is approximately 1,706 residents. Approximately 85.2% of residents identify as White. The median household income is $125,694. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
968,48113014207,Dallas,upper_middle,"Neighborhood 48113014207 is an urban neighborhood. The population is approximately 1,755 residents. The largest racial group is White at 54.3%, with a notable Black population at 13.4%. The median household income is $91,000. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 48113014207 is an urban neighborhood. The population is approximately 1,755 residents. The largest racial group is White at 54.3%, with a notable Black population at 13.4%. The median household income is $91,000. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",white,black
789,39035156101,Cleveland,high,"Neighborhood 39035156101 is an urban neighborhood. The population is approximately 1,497 residents. Approximately 96.6% of residents identify as White. The median household income is $137,604. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.","Predominantly Black neighborhood. Neighborhood 39035156101 is an urban neighborhood. The population is approximately 1,497 residents. Approximately 96.6% of residents identify as White. The median household income is $137,604. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,black
3071,4013050701,Phoenix,middle,"Neighborhood 4013050701 is an urban neighborhood. The population is approximately 7,619 residents. Approximately 63.1% of residents identify as White. The median household income is $68,868. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 4013050701 is an urban neighborhood. The population is approximately 7,619 residents. Approximately 63.1% of residents identify as White. The median household income is $68,868. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
2944,42101000102,Philadelphia,upper_middle,"Neighborhood 42101000102 is an urban neighborhood. The population is approximately 2,897 residents. Approximately 88.5% of residents identify as White. The median household income is $94,974. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 42101000102 is an urban neighborhood. The population is approximately 2,897 residents. Approximately 88.5% of residents identify as White. The median household income is $94,974. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
362,24510130700,Baltimore,middle,"Neighborhood 24510130700 is an urban neighborhood. The population is approximately 4,715 residents. Approximately 77.6% of residents identify as White. The median household income is $83,789. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.","Predominantly Black neighborhood. Neighborhood 24510130700 is an urban neighborhood. The population is approximately 4,715 residents. Approximately 77.6% of residents identify as White. The median household income is $83,789. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,black
3057,4013615500,Phoenix,lower_middle,"Neighborhood 4013615500 is an urban neighborhood. The population is approximately 2,748 residents. Approximately 95.7% of residents identify as White. The median household income is $61,232. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 4013615500 is an urban neighborhood. The population is approximately 2,748 residents. Approximately 95.7% of residents identify as White. The median household income is $61,232. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",white,black
1895,55079007800,Milwaukee,low,"Neighborhood 55079007800 is an urban neighborhood. The population is approximately 2,844 residents. Approximately 82.3% of residents identify as White. The median household income is $39,250. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 55079007800 is an urban neighborhood. The population is approximately 2,844 residents. Approximately 82.3% of residents identify as White. The median household income is $39,250. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
567,17031800600,Chicago,high,"Neighborhood 17031800600 is an urban neighborhood. The population is approximately 2,389 residents. Approximately 85.8% of residents identify as White. The median household income is $250,001. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 17031800600 is an urban neighborhood. The population is approximately 2,389 residents. Approximately 85.8% of residents identify as White. The median household income is $250,001. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
1365,48201554103,Houston,upper_middle,"Neighborhood 48201554103 is an urban neighborhood. The population is approximately 5,329 residents. The largest racial group is White at 58.5%, with a notable Hispanic population at 27.0%. The median household income is $112,405. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 48201554103 is an urban neighborhood. The population is approximately 5,329 residents. The largest racial group is White at 58.5%, with a notable Hispanic population at 27.0%. The median household income is $112,405. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
2947,42101001800,Philadelphia,upper_middle,"Neighborhood 42101001800 is an urban neighborhood. The population is approximately 3,300 residents. Approximately 75.6% of residents identify as White. The median household income is $114,063. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 42101001800 is an urban neighborhood. The population is approximately 3,300 residents. Approximately 75.6% of residents identify as White. The median household income is $114,063. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
2323,22071013400,New Orleans,lower_middle,"Neighborhood 22071013400 is an urban neighborhood. The population is approximately 2,997 residents. The largest racial group is White at 56.6%, with a notable Black population at 32.0%. The median household income is $57,057. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 22071013400 is an urban neighborhood. The population is approximately 2,997 residents. The largest racial group is White at 56.6%, with a notable Black population at 32.0%. The median household income is $57,057. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",white,black
2986,42101001002,Philadelphia,high,"Neighborhood 42101001002 is an urban neighborhood. The population is approximately 3,583 residents. Approximately 86.3% of residents identify as White. The median household income is $144,922. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 42101001002 is an urban neighborhood. The population is approximately 3,583 residents. Approximately 86.3% of residents identify as White. The median household income is $144,922. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",white,black
1729,47157001200,Memphis,low,"Neighborhood 47157001200 is an urban neighborhood. The population is approximately 3,543 residents. The largest racial group is White at 54.9%, with a notable Hispanic population at 35.8%. The median household income is $41,265. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 47157001200 is an urban neighborhood. The population is approximately 3,543 residents. The largest racial group is White at 54.9%, with a notable Hispanic population at 35.8%. The median household income is $41,265. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
996,48113018143,Dallas,high,"Neighborhood 48113018143 is an urban neighborhood. The population is approximately 6,465 residents. The largest racial group is White at 55.0%, with a notable Black population at 22.5%. The median household income is $136,333. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 48113018143 is an urban neighborhood. The population is approximately 6,465 residents. The largest racial group is White at 55.0%, with a notable Black population at 22.5%. The median household income is $136,333. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",white,black
2104,27053026707,Minneapolis,upper_middle,"Neighborhood 27053026707 is an urban neighborhood. The population is approximately 5,427 residents. Approximately 75.4% of residents identify as White. The median household income is $113,798. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 27053026707 is an urban neighborhood. The population is approximately 5,427 residents. Approximately 75.4% of residents identify as White. The median household income is $113,798. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
1794,47157008500,Memphis,high,"Neighborhood 47157008500 is an urban neighborhood. The population is approximately 4,379 residents. Approximately 88.0% of residents identify as White. The median household income is $151,842. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 47157008500 is an urban neighborhood. The population is approximately 4,379 residents. Approximately 88.0% of residents identify as White. The median household income is $151,842. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
2700,6001422700,Oakland,low,"Neighborhood 6001422700 is an urban neighborhood. The population is approximately 4,803 residents. The largest racial group is White at 44.1%, with a notable Asian population at 33.3%. The median household income is $42,417. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 6001422700 is an urban neighborhood. The population is approximately 4,803 residents. The largest racial group is White at 44.1%, with a notable Asian population at 33.3%. The median household income is $42,417. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",white,black
722,39035175202,Cleveland,lower_middle,"Neighborhood 39035175202 is an urban neighborhood. The population is approximately 3,225 residents. Approximately 90.2% of residents identify as White. The median household income is $57,500. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 39035175202 is an urban neighborhood. The population is approximately 3,225 residents. Approximately 90.2% of residents identify as White. The median household income is $57,500. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
2107,27053025909,Minneapolis,upper_middle,"Neighborhood 27053025909 is an urban neighborhood. The population is approximately 3,002 residents. Approximately 79.0% of residents identify as White. The median household income is $104,235. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 27053025909 is an urban neighborhood. The population is approximately 3,002 residents. Approximately 79.0% of residents identify as White. The median household income is $104,235. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
539,17031825304,Chicago,upper_middle,"Neighborhood 17031825304 is an urban neighborhood. The population is approximately 4,192 residents. Approximately 86.8% of residents identify as White. The median household income is $92,039. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 17031825304 is an urban neighborhood. The population is approximately 4,192 residents. Approximately 86.8% of residents identify as White. The median household income is $92,039. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
1156,26163583800,Detroit,middle,"Neighborhood 26163583800 is an urban neighborhood. The population is approximately 4,805 residents. Approximately 70.5% of residents identify as White. The median household income is $69,961. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 26163583800 is an urban neighborhood. The population is approximately 4,805 residents. Approximately 70.5% of residents identify as White. The median household income is $69,961. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
345,24510250103,Baltimore,low,"Neighborhood 24510250103 is an urban neighborhood. The population is approximately 3,368 residents. The largest racial group is White at 57.4%, with a notable Black population at 35.5%. The median household income is $38,922. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.","Predominantly Black neighborhood. Neighborhood 24510250103 is an urban neighborhood. The population is approximately 3,368 residents. The largest racial group is White at 57.4%, with a notable Black population at 35.5%. The median household income is $38,922. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,black
2946,42101021200,Philadelphia,upper_middle,"Neighborhood 42101021200 is an urban neighborhood. The population is approximately 2,967 residents. Approximately 82.1% of residents identify as White. The median household income is $101,020. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 42101021200 is an urban neighborhood. The population is approximately 2,967 residents. Approximately 82.1% of residents identify as White. The median household income is $101,020. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
1971,55079090300,Milwaukee,middle,"Neighborhood 55079090300 is an urban neighborhood. The population is approximately 3,270 residents. Approximately 64.0% of residents identify as White. The median household income is $72,719. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 55079090300 is an urban neighborhood. The population is approximately 3,270 residents. Approximately 64.0% of residents identify as White. The median household income is $72,719. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
709,39035138109,Cleveland,lower_middle,"Neighborhood 39035138109 is an urban neighborhood. The population is approximately 4,263 residents. Approximately 80.9% of residents identify as White. The median household income is $64,245. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.","Predominantly Black neighborhood. Neighborhood 39035138109 is an urban neighborhood. The population is approximately 4,263 residents. Approximately 80.9% of residents identify as White. The median household income is $64,245. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,black
166,13121011638,Atlanta,high,"Neighborhood 13121011638 is an urban neighborhood. The population is approximately 4,253 residents. Approximately 71.8% of residents identify as White. The median household income is $119,842. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 13121011638 is an urban neighborhood. The population is approximately 4,253 residents. Approximately 71.8% of residents identify as White. The median household income is $119,842. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
3080,4013217400,Phoenix,middle,"Neighborhood 4013217400 is an urban neighborhood. The population is approximately 3,434 residents. Approximately 87.4% of residents identify as White. The median household income is $77,671. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.","Predominantly Black neighborhood. Neighborhood 4013217400 is an urban neighborhood. The population is approximately 3,434 residents. Approximately 87.4% of residents identify as White. The median household income is $77,671. Most housing units are occupied. The area has many parks, schools, groceries, and local dining options.",white,black
1594,6037620303,Los Angeles,high,"Neighborhood 6037620303 is an urban neighborhood. The population is approximately 4,934 residents. Approximately 77.2% of residents identify as White. The median household income is $202,454. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 6037620303 is an urban neighborhood. The population is approximately 4,934 residents. Approximately 77.2% of residents identify as White. The median household income is $202,454. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
3165,4013612700,Phoenix,high,"Neighborhood 4013612700 is an urban neighborhood. The population is approximately 2,163 residents. Approximately 85.3% of residents identify as White. The median household income is $116,065. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 4013612700 is an urban neighborhood. The population is approximately 2,163 residents. Approximately 85.3% of residents identify as White. The median household income is $116,065. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
1576,6037269000,Los Angeles,high,"Neighborhood 6037269000 is an urban neighborhood. The population is approximately 4,646 residents. Approximately 73.4% of residents identify as White. The median household income is $181,354. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 6037269000 is an urban neighborhood. The population is approximately 4,646 residents. Approximately 73.4% of residents identify as White. The median household income is $181,354. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",white,black
2722,6001403502,Oakland,upper_middle,"Neighborhood 6001403502 is an urban neighborhood. The population is approximately 1,919 residents. The largest racial group is White at 56.3%, with a notable Hispanic population at 16.9%. The median household income is $108,478. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 6001403502 is an urban neighborhood. The population is approximately 1,919 residents. The largest racial group is White at 56.3%, with a notable Hispanic population at 16.9%. The median household income is $108,478. The housing stock includes many vacant or abandoned properties. The area has a mixed commercial profile with both services and everyday retail options.",white,black
2201,27053012001,Minneapolis,high,"Neighborhood 27053012001 is an urban neighborhood. The population is approximately 6,247 residents. Approximately 83.1% of residents identify as White. The median household income is $140,734. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 27053012001 is an urban neighborhood. The population is approximately 6,247 residents. Approximately 83.1% of residents identify as White. The median household income is $140,734. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
2956,42101021500,Philadelphia,upper_middle,"Neighborhood 42101021500 is an urban neighborhood. The population is approximately 3,995 residents. Approximately 71.5% of residents identify as White. The median household income is $109,102. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 42101021500 is an urban neighborhood. The population is approximately 3,995 residents. Approximately 71.5% of residents identify as White. The median household income is $109,102. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
703,39035186106,Cleveland,lower_middle,"Neighborhood 39035186106 is an urban neighborhood. The population is approximately 4,711 residents. Approximately 69.0% of residents identify as White. The median household income is $59,198. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.","Predominantly Black neighborhood. Neighborhood 39035186106 is an urban neighborhood. The population is approximately 4,711 residents. Approximately 69.0% of residents identify as White. The median household income is $59,198. Most housing units are occupied. The area has a mixed commercial profile with both services and everyday retail options.",white,black
